Assessment_ID,Event_ID,Location_ID,District,Response_Zone,Assessment_Window,Hours_Since_Disaster,Simulation_ID,Latitude,Longitude,Hub_ID,Distance_to_Hub_km,Population_Baseline,Population_Affected_Est,Affected_Population_pct,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Severity_Score,Infrastructure_Damage_Score,Accessibility_Score,Medical_Urgency_Score,Rainfall_mm,Wind_Speed_kmph,Temperature_C,Flood_Depth_m,River_Level_m,Storm_Surge_m,Wave_Height_m,Burned_Area_km2,Rainfall_Deficit_pct,Slope_Risk_Score,Rescue_Cases_Est,Road_Access_Score,Estimated_Travel_Time_min,Estimated_Relief_Time_min,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Priority_Score,Priority_Level,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel
ASM003980,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+12h,12,SIM005,10.3673,77.9803,HUB008,51.48,400000,20495,5.12,1,223,1499,48.31,30.78,74.38,32.15,1.64,22.7,32.06,0.0,0.0,0.0,0.0,187.45,0.0,0.0,340,74.38,113.88,264.41,47555,112356,281,322,30.37,Low,43,62,12,117
ASM003981,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM001,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,5,174,5518,63.3,52.02,62.91,34.9,21.87,22.14,32.89,0.0,0.0,0.0,0.0,167.61,0.0,0.0,801,62.91,120.12,334.1,138716,187109,583,1589,39.25,Low,101,100,10,211
ASM003982,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM002,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,4,240,1107,60.13,22.24,75.78,33.36,0.0,9.04,33.12,0.0,0.0,0.0,0.0,130.54,0.0,0.0,745,75.78,112.4,316.44,145477,161418,858,303,32.26,Low,94,99,13,206
ASM003983,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM003,10.3673,77.9803,HUB008,51.48,400000,17415,4.35,2,81,1029,60.95,28.94,72.39,35.79,0.0,32.64,30.74,0.0,0.0,0.0,0.0,204.8,0.0,0.0,410,72.39,112.13,250.63,106407,99256,462,169,32.85,Low,52,54,7,113
ASM003984,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM004,10.3673,77.9803,HUB008,51.48,400000,18263,4.57,3,119,2618,62.39,44.18,67.03,37.87,19.94,34.58,39.73,0.0,0.0,0.0,0.0,199.49,0.0,0.0,444,67.03,115.0,262.68,47625,93544,191,386,37.26,Low,56,58,8,122
ASM003985,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM005,10.3673,77.9803,HUB008,51.48,400000,26921,6.73,1,336,4471,59.69,45.59,70.98,41.86,19.3,35.02,39.02,0.0,0.0,0.0,0.0,178.46,0.0,0.0,615,70.98,114.67,304.88,91635,137246,817,956,38.94,Low,77,86,17,180
ASM003986,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+36h,36,SIM001,10.3673,77.9803,HUB008,51.48,400000,23937,5.98,3,344,1063,60.07,31.42,65.89,38.44,0.0,15.32,28.78,0.0,0.0,0.0,0.0,177.89,0.0,0.0,551,65.89,112.06,278.94,51229,84456,411,147,36.56,Low,69,73,17,159
ASM003987,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+36h,36,SIM002,10.3673,77.9803,HUB008,51.48,400000,22701,5.68,2,190,958,57.84,26.14,76.51,34.28,13.14,24.4,34.54,0.0,0.0,0.0,0.0,218.09,0.0,0.0,495,76.51,109.61,271.27,81830,113124,488,180,32.04,Low,62,70,11,143
ASM003988,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+36h,36,SIM003,10.3673,77.9803,HUB008,51.48,400000,29212,7.3,3,157,2393,59.02,32.48,72.08,33.35,17.2,19.17,30.65,0.0,0.0,0.0,0.0,224.34,0.0,0.0,656,72.08,112.67,304.72,84738,140520,290,547,33.39,Low,82,89,10,181
ASM003989,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+36h,36,SIM004,10.3673,77.9803,HUB008,51.48,400000,21890,5.47,4,390,1583,56.26,28.78,75.13,39.1,2.46,14.3,32.47,0.0,0.0,0.0,0.0,141.67,0.0,0.0,458,75.13,110.42,269.63,103366,102988,1532,267,35.2,Low,58,68,19,145
ASM003990,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+36h,36,SIM005,10.3673,77.9803,HUB008,51.48,400000,17285,4.32,2,262,3099,64.33,51.2,65.55,43.35,5.69,13.22,35.63,0.0,0.0,0.0,0.0,208.14,0.0,0.0,439,65.55,121.81,266.12,48569,110940,481,532,41.99,Low,55,55,15,125
ASM003991,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+48h,48,SIM001,10.3673,77.9803,HUB008,51.48,400000,30214,7.55,2,344,2422,61.5,31.22,67.79,41.44,0.0,17.49,30.52,0.0,0.0,0.0,0.0,208.67,0.0,0.0,720,67.79,119.47,318.01,70203,192338,659,766,36.99,Low,90,94,18,202
ASM003992,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+48h,48,SIM002,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,6,174,3378,60.89,40.61,58.36,33.5,0.0,31.06,36.25,0.0,0.0,0.0,0.0,259.68,0.0,0.0,758,58.36,123.07,333.03,95542,190878,464,1025,36.62,Low,95,100,10,205
ASM003993,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+48h,48,SIM003,10.3673,77.9803,HUB008,51.48,400000,26897,6.72,4,216,4478,57.97,37.12,72.97,38.16,0.0,23.3,38.4,0.0,0.0,0.0,0.0,213.37,0.0,0.0,589,72.97,116.07,305.02,58490,190171,370,1360,35.23,Low,74,85,12,171
ASM003994,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+48h,48,SIM004,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,6,439,4274,59.87,39.18,70.7,39.65,14.48,15.27,30.26,0.0,0.0,0.0,0.0,217.96,0.0,0.0,740,70.7,108.47,318.95,121687,206964,1726,1409,38.17,Low,93,99,21,213
ASM003995,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+48h,48,SIM005,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,2,598,4871,66.42,41.97,67.99,47.76,6.52,13.2,29.21,0.0,0.0,0.0,0.0,232.28,0.0,0.0,856,67.99,116.47,331.24,70438,168088,1071,1314,43.15,Low,107,101,28,236
ASM003996,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+72h,72,SIM001,10.3673,77.9803,HUB008,51.48,400000,17832,4.46,2,256,2459,66.46,37.97,71.51,36.81,0.0,14.98,34.18,0.0,0.0,0.0,0.0,191.64,0.0,0.0,474,71.51,109.07,253.9,59151,87820,821,351,38.46,Low,60,56,14,130
ASM003997,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+72h,72,SIM002,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,4,552,5265,63.04,43.34,68.73,41.37,0.0,44.2,37.2,0.0,0.0,0.0,0.0,168.46,0.0,0.0,796,68.73,113.95,330.13,69665,196594,947,1639,40.98,Low,100,103,26,229
ASM003998,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+72h,72,SIM003,10.3673,77.9803,HUB008,51.48,400000,32280,8.07,4,524,1638,59.25,29.17,71.93,35.28,27.6,28.24,31.07,0.0,0.0,0.0,0.0,134.04,0.0,0.0,729,71.93,112.07,316.55,98062,199710,1463,539,35.86,Low,92,99,24,215
ASM003999,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+72h,72,SIM004,10.3673,77.9803,HUB008,51.48,400000,24306,6.08,4,373,4704,68.21,47.07,65.84,46.35,7.38,8.18,37.55,0.0,0.0,0.0,0.0,245.72,0.0,0.0,669,65.84,119.91,300.91,111852,196627,2034,1465,43.37,Low,84,79,19,182
ASM004000,EVT016,LOC006,Dindigul,Dindigul Response Zone,T+72h,72,SIM005,10.3673,77.9803,HUB008,51.48,400000,13291,3.32,1,221,2354,60.61,48.76,65.94,38.59,2.85,5.0,38.24,0.0,0.0,0.0,0.0,223.74,0.0,0.0,310,65.94,115.07,239.37,46427,102686,772,374,39.68,Low,39,42,13,94
ASM004001,EVT016,LOC019,Salem,Salem Response Zone,T+0h,0,SIM001,11.6643,78.146,HUB006,0.0,550000,12101,2.2,2,107,1427,32.34,33.93,85.72,19.55,2.27,29.62,29.1,0.0,0.0,0.0,0.0,194.12,0.0,0.0,145,85.72,10.0,121.5,27924,48013,126,90,22.35,Low,19,34,6,59
ASM004002,EVT016,LOC019,Salem,Salem Response Zone,T+0h,0,SIM002,11.6643,78.146,HUB006,0.0,550000,25493,4.64,2,210,1327,37.71,22.2,88.05,23.43,18.15,12.21,28.23,0.0,0.0,0.0,0.0,131.22,0.0,0.0,306,88.05,10.0,176.76,70501,108232,331,200,22.65,Low,39,73,11,123
ASM004003,EVT016,LOC019,Salem,Salem Response Zone,T+0h,0,SIM003,11.6643,78.146,HUB006,0.0,550000,13450,2.45,1,123,1624,28.74,30.9,82.84,16.7,4.94,19.79,38.7,0.0,0.0,0.0,0.0,107.31,0.0,0.0,161,82.84,11.92,130.01,36656,71491,184,153,20.53,Low,21,39,7,67
ASM004004,EVT016,LOC019,Salem,Salem Response Zone,T+0h,0,SIM004,11.6643,78.146,HUB006,0.0,550000,28646,5.21,5,315,848,32.84,17.23,88.52,24.71,0.0,26.74,33.09,0.0,0.0,0.0,0.0,156.83,0.0,0.0,344,88.52,10.0,189.16,86470,159965,570,190,21.43,Low,43,83,15,141
ASM004005,EVT016,LOC019,Salem,Salem Response Zone,T+0h,0,SIM005,11.6643,78.146,HUB006,0.0,550000,23579,4.29,3,175,921,30.05,17.85,86.01,20.57,16.25,8.82,40.91,0.0,0.0,0.0,0.0,127.08,0.0,0.0,283,86.01,10.98,170.39,48891,127786,177,163,19.12,Low,36,69,9,114
ASM004006,EVT016,LOC019,Salem,Salem Response Zone,T+3h,3,SIM001,11.6643,78.146,HUB006,0.0,550000,40568,7.38,3,161,3132,38.09,22.76,83.54,25.93,9.93,27.27,31.29,0.0,0.0,0.0,0.0,168.75,0.0,0.0,487,83.54,10.0,244.02,127228,174240,310,760,23.31,Low,61,117,9,187
ASM004007,EVT016,LOC019,Salem,Salem Response Zone,T+3h,3,SIM002,11.6643,78.146,HUB006,0.0,550000,28736,5.22,5,292,1006,40.99,25.32,85.47,29.37,22.97,18.55,35.68,0.0,0.0,0.0,0.0,126.99,0.0,0.0,361,85.47,10.06,193.63,46971,92519,215,129,26.04,Low,46,86,15,147
ASM004008,EVT016,LOC019,Salem,Salem Response Zone,T+3h,3,SIM003,11.6643,78.146,HUB006,0.0,550000,42934,7.81,5,678,2799,44.98,34.19,75.74,33.77,16.54,27.57,36.83,0.0,0.0,0.0,0.0,108.78,0.0,0.0,633,75.74,10.0,260.36,107400,152080,964,580,32.06,Low,80,130,30,240
ASM004009,EVT016,LOC019,Salem,Salem Response Zone,T+3h,3,SIM004,11.6643,78.146,HUB006,0.0,550000,33687,6.12,6,415,5453,39.82,33.9,76.15,30.22,14.21,22.18,37.24,0.0,0.0,0.0,0.0,117.88,0.0,0.0,404,76.15,11.89,225.67,85507,163813,594,1201,28.76,Low,51,101,20,172
ASM004010,EVT016,LOC019,Salem,Salem Response Zone,T+3h,3,SIM005,11.6643,78.146,HUB006,0.0,550000,38842,7.06,5,170,1153,39.3,15.41,90.7,22.64,0.0,9.82,31.19,0.0,0.0,0.0,0.0,78.26,0.0,0.0,466,90.7,10.0,232.52,123212,179678,329,297,21.3,Low,59,112,9,180
ASM004011,EVT016,LOC019,Salem,Salem Response Zone,T+6h,6,SIM001,11.6643,78.146,HUB006,0.0,550000,21063,3.83,4,274,2304,43.89,33.69,82.57,31.51,0.0,23.92,39.38,0.0,0.0,0.0,0.0,138.59,0.0,0.0,298,82.57,10.0,165.34,59861,72643,467,228,29.26,Low,38,64,14,116
ASM004012,EVT016,LOC019,Salem,Salem Response Zone,T+6h,6,SIM002,11.6643,78.146,HUB006,0.0,550000,26259,4.77,4,413,1967,45.69,19.01,92.25,33.76,27.26,7.89,33.24,0.0,0.0,0.0,0.0,209.46,0.0,0.0,397,92.25,10.0,186.07,56353,114289,467,324,27.66,Low,50,79,20,149
ASM004013,EVT016,LOC019,Salem,Salem Response Zone,T+6h,6,SIM003,11.6643,78.146,HUB006,0.0,550000,43179,7.85,5,425,5199,47.36,37.69,75.26,32.55,9.47,44.36,30.18,0.0,0.0,0.0,0.0,176.81,0.0,0.0,693,75.26,10.0,263.63,101240,232730,546,1638,31.84,Low,87,128,20,235
ASM004014,EVT016,LOC019,Salem,Salem Response Zone,T+6h,6,SIM004,11.6643,78.146,HUB006,0.0,550000,41249,7.5,7,624,4296,51.4,36.34,80.66,33.69,0.0,23.9,30.66,0.0,0.0,0.0,0.0,160.55,0.0,0.0,754,80.66,10.21,255.81,123849,141717,1167,837,33.71,Low,95,124,28,247
ASM004015,EVT016,LOC019,Salem,Salem Response Zone,T+6h,6,SIM005,11.6643,78.146,HUB006,0.0,550000,44385,8.07,8,419,3744,49.31,39.55,76.73,38.46,12.03,18.49,37.88,0.0,0.0,0.0,0.0,132.08,0.0,0.0,760,76.73,10.0,271.97,125379,271052,730,1372,33.7,Low,95,137,20,252
ASM004016,EVT016,LOC019,Salem,Salem Response Zone,T+12h,12,SIM001,11.6643,78.146,HUB006,0.0,550000,41115,7.48,5,702,2148,48.55,19.41,88.34,39.48,0.52,14.74,39.05,0.0,0.0,0.0,0.0,197.73,0.0,0.0,687,88.34,10.0,254.94,104879,161266,1054,502,30.76,Low,86,128,32,246
ASM004017,EVT016,LOC019,Salem,Salem Response Zone,T+12h,12,SIM002,11.6643,78.146,HUB006,0.0,550000,28625,5.2,4,342,2680,49.72,32.52,86.65,34.16,15.97,19.09,28.25,0.0,0.0,0.0,0.0,186.05,0.0,0.0,497,86.65,10.0,197.13,74697,177198,519,659,30.92,Low,63,85,17,165
ASM004018,EVT016,LOC019,Salem,Salem Response Zone,T+12h,12,SIM003,11.6643,78.146,HUB006,0.0,550000,33902,6.16,3,522,4160,49.26,33.88,74.39,30.83,19.42,25.83,34.41,0.0,0.0,0.0,0.0,128.0,0.0,0.0,579,74.39,10.0,223.97,111813,134760,1110,773,32.26,Low,73,102,24,199
ASM004019,EVT016,LOC019,Salem,Salem Response Zone,T+12h,12,SIM004,11.6643,78.146,HUB006,0.0,550000,42899,7.8,8,399,6445,57.92,41.69,75.24,33.12,20.23,23.57,32.35,0.0,0.0,0.0,0.0,208.14,0.0,0.0,938,75.24,10.0,270.09,113501,154890,616,1369,35.55,Low,118,131,19,268
ASM004020,EVT016,LOC019,Salem,Salem Response Zone,T+12h,12,SIM005,11.6643,78.146,HUB006,0.0,550000,37054,6.74,7,403,1710,58.33,31.24,75.94,37.21,14.65,17.54,35.41,0.0,0.0,0.0,0.0,205.7,0.0,0.0,818,75.94,11.5,238.93,106944,148693,722,362,34.57,Low,103,115,20,238
ASM004021,EVT016,LOC019,Salem,Salem Response Zone,T+24h,24,SIM001,11.6643,78.146,HUB006,0.0,550000,26869,4.89,2,288,4241,58.23,41.82,73.54,38.84,5.4,5.87,28.81,0.0,0.0,0.0,0.0,209.52,0.0,0.0,592,73.54,10.0,195.7,133963,147007,1226,713,36.33,Low,74,82,15,171
ASM004022,EVT016,LOC019,Salem,Salem Response Zone,T+24h,24,SIM002,11.6643,78.146,HUB006,0.0,550000,44385,8.07,4,625,3168,60.52,35.92,79.88,38.24,2.84,5.0,30.74,0.0,0.0,0.0,0.0,207.0,0.0,0.0,1034,79.88,11.63,273.29,108484,221107,911,822,36.89,Low,130,136,29,295
ASM004023,EVT016,LOC019,Salem,Salem Response Zone,T+24h,24,SIM003,11.6643,78.146,HUB006,0.0,550000,36854,6.7,1,241,6583,58.37,47.46,69.57,37.08,22.59,13.21,34.53,0.0,0.0,0.0,0.0,230.23,0.0,0.0,815,69.57,10.0,245.93,82233,199417,305,1473,36.8,Low,102,114,13,229
ASM004024,EVT016,LOC019,Salem,Salem Response Zone,T+24h,24,SIM004,11.6643,78.146,HUB006,0.0,550000,40954,7.45,6,681,5953,59.18,46.04,75.0,36.15,12.34,28.65,38.2,0.0,0.0,0.0,0.0,141.4,0.0,0.0,923,75.0,10.0,264.46,155120,253051,1898,1702,38.77,Low,116,128,31,275
ASM004025,EVT016,LOC019,Salem,Salem Response Zone,T+24h,24,SIM005,11.6643,78.146,HUB006,0.0,550000,21940,3.99,1,120,3529,59.3,42.7,74.66,39.23,7.48,14.78,33.29,0.0,0.0,0.0,0.0,208.25,0.0,0.0,496,74.66,10.0,174.12,62049,118134,219,477,35.35,Low,62,68,9,139
ASM004026,EVT016,LOC019,Salem,Salem Response Zone,T+36h,36,SIM001,11.6643,78.146,HUB006,0.0,550000,31230,5.68,4,355,1702,51.91,20.73,91.08,31.0,1.71,18.22,35.87,0.0,0.0,0.0,0.0,129.25,0.0,0.0,579,91.08,10.0,208.84,93136,159673,676,330,28.51,Low,73,95,17,185
ASM004027,EVT016,LOC019,Salem,Salem Response Zone,T+36h,36,SIM002,11.6643,78.146,HUB006,0.0,550000,42307,7.69,4,355,7667,53.55,45.29,71.69,31.32,0.0,10.65,36.98,0.0,0.0,0.0,0.0,144.5,0.0,0.0,823,71.69,10.0,270.04,115504,156454,593,1339,34.59,Low,103,130,17,250
ASM004028,EVT016,LOC019,Salem,Salem Response Zone,T+36h,36,SIM003,11.6643,78.146,HUB006,0.0,550000,35076,6.38,1,576,6349,57.98,47.63,73.78,38.53,6.51,7.26,36.19,0.0,0.0,0.0,0.0,183.63,0.0,0.0,768,73.78,10.0,238.42,107504,221063,1180,1573,38.83,Low,96,110,27,233
ASM004029,EVT016,LOC019,Salem,Salem Response Zone,T+36h,36,SIM004,11.6643,78.146,HUB006,0.0,550000,19815,3.6,2,285,1528,63.07,33.21,87.71,43.19,27.24,33.04,33.03,0.0,0.0,0.0,0.0,184.7,0.0,0.0,489,87.71,10.0,161.79,89214,105370,1060,192,36.46,Low,62,62,15,139
ASM004030,EVT016,LOC019,Salem,Salem Response Zone,T+36h,36,SIM005,11.6643,78.146,HUB006,0.0,550000,35906,6.53,6,663,1585,57.87,24.1,85.85,39.48,8.12,13.76,37.63,0.0,0.0,0.0,0.0,203.15,0.0,0.0,784,85.85,11.82,235.12,136049,282626,1875,545,34.51,Low,98,113,30,241
ASM004031,EVT016,LOC019,Salem,Salem Response Zone,T+48h,48,SIM001,11.6643,78.146,HUB006,0.0,550000,44385,8.07,4,426,6728,53.88,44.45,75.24,32.63,5.75,15.54,30.69,0.0,0.0,0.0,0.0,220.89,0.0,0.0,871,75.24,10.0,274.66,168474,198398,1642,1496,34.87,Low,109,133,20,262
ASM004032,EVT016,LOC019,Salem,Salem Response Zone,T+48h,48,SIM002,11.6643,78.146,HUB006,0.0,550000,37335,6.79,5,218,6058,59.6,49.42,78.97,34.54,36.35,10.71,36.55,0.0,0.0,0.0,0.0,179.72,0.0,0.0,850,78.97,10.0,247.65,91175,136573,437,925,36.34,Low,107,116,12,235
ASM004033,EVT016,LOC019,Salem,Salem Response Zone,T+48h,48,SIM003,11.6643,78.146,HUB006,0.0,550000,18644,3.39,1,288,2462,56.73,35.85,85.79,37.89,11.97,27.38,32.91,0.0,0.0,0.0,0.0,172.13,0.0,0.0,395,85.79,10.0,156.73,47658,119422,628,342,34.49,Low,50,58,15,123
ASM004034,EVT016,LOC019,Salem,Salem Response Zone,T+48h,48,SIM004,11.6643,78.146,HUB006,0.0,550000,27680,5.03,2,300,4793,56.55,46.57,78.26,34.9,0.0,23.9,33.59,0.0,0.0,0.0,0.0,185.5,0.0,0.0,584,78.26,10.0,200.74,50461,171877,389,923,35.73,Low,73,85,15,173
ASM004035,EVT016,LOC019,Salem,Salem Response Zone,T+48h,48,SIM005,11.6643,78.146,HUB006,0.0,550000,44385,8.07,7,325,2664,56.49,25.86,78.84,39.49,14.25,15.51,39.88,0.0,0.0,0.0,0.0,218.8,0.0,0.0,935,78.84,10.0,273.84,121410,182699,789,586,32.79,Low,117,140,17,274
ASM004036,EVT016,LOC019,Salem,Salem Response Zone,T+72h,72,SIM001,11.6643,78.146,HUB006,0.0,550000,33655,6.12,2,269,2778,64.44,32.06,83.45,36.68,3.52,23.1,29.46,0.0,0.0,0.0,0.0,211.46,0.0,0.0,856,83.45,11.11,225.14,133733,124337,1131,415,34.89,Low,107,103,14,224
ASM004037,EVT016,LOC019,Salem,Salem Response Zone,T+72h,72,SIM002,11.6643,78.146,HUB006,0.0,550000,44385,8.07,3,532,3306,59.8,31.19,81.14,37.49,19.16,15.31,34.28,0.0,0.0,0.0,0.0,211.55,0.0,0.0,1016,81.14,10.0,273.18,159636,351931,1932,1386,35.12,Low,127,138,25,290
ASM004038,EVT016,LOC019,Salem,Salem Response Zone,T+72h,72,SIM003,11.6643,78.146,HUB006,0.0,550000,44385,8.07,7,476,4080,65.18,38.04,80.64,46.67,0.0,13.19,33.65,0.0,0.0,0.0,0.0,195.89,0.0,0.0,1147,80.64,10.0,278.93,139602,349563,1468,1682,39.34,Low,144,141,23,308
ASM004039,EVT016,LOC019,Salem,Salem Response Zone,T+72h,72,SIM004,11.6643,78.146,HUB006,0.0,550000,43101,7.84,3,290,7112,67.05,54.17,69.19,38.18,7.18,22.89,33.97,0.0,0.0,0.0,0.0,234.63,0.0,0.0,1158,69.19,10.0,277.84,141736,135155,923,1078,41.01,Low,145,135,15,295
ASM004040,EVT016,LOC019,Salem,Salem Response Zone,T+72h,72,SIM005,11.6643,78.146,HUB006,0.0,550000,32520,5.91,4,567,5840,61.63,45.94,68.79,41.7,0.0,13.91,34.54,0.0,0.0,0.0,0.0,247.65,0.0,0.0,777,68.79,11.41,228.53,92326,164780,1470,1095,40.67,Low,98,102,27,227
ASM004041,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+0h,0,SIM001,11.4064,76.6932,HUB007,51.93,180000,31559,17.53,2,379,5173,36.22,38.9,68.13,28.57,0.0,15.46,29.73,0.0,0.0,0.0,0.0,104.53,0.0,0.0,379,68.13,113.73,314.02,91127,221146,653,4573,31.48,Low,48,91,18,157
ASM004042,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+0h,0,SIM002,11.4064,76.6932,HUB007,51.93,180000,43527,24.18,7,579,4713,32.74,32.34,66.1,33.76,12.28,5.0,29.25,0.0,0.0,0.0,0.0,151.97,0.0,0.0,522,66.1,114.21,362.65,139287,174567,1189,3334,32.38,Low,66,126,26,218
ASM004043,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+0h,0,SIM003,11.4064,76.6932,HUB007,51.93,180000,31669,17.59,6,449,5191,39.72,37.98,66.95,29.97,6.07,25.39,39.41,0.0,0.0,0.0,0.0,198.07,0.0,0.0,380,66.95,113.54,318.94,64138,129077,457,2712,33.25,Low,48,96,21,165
ASM004044,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+0h,0,SIM004,11.4064,76.6932,HUB007,51.93,180000,30119,16.73,1,201,2301,32.79,26.51,75.05,27.59,13.29,21.97,40.71,0.0,0.0,0.0,0.0,150.71,0.0,0.0,361,75.05,115.5,306.67,87812,124157,350,1182,26.21,Low,46,90,11,147
ASM004045,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+0h,0,SIM005,11.4064,76.6932,HUB007,51.93,180000,36566,20.31,6,543,1760,37.45,23.33,69.68,32.78,8.3,22.69,34.02,0.0,0.0,0.0,0.0,129.58,0.0,0.0,439,69.68,113.89,330.98,122532,120833,1191,902,31.07,Low,55,108,25,188
ASM004046,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+3h,3,SIM001,11.4064,76.6932,HUB007,51.93,180000,36299,20.17,7,421,5118,46.46,33.8,69.79,34.11,13.92,28.32,34.52,0.0,0.0,0.0,0.0,192.91,0.0,0.0,565,69.79,112.37,338.47,95159,107630,643,2304,34.97,Low,71,110,20,201
ASM004047,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+3h,3,SIM002,11.4064,76.6932,HUB007,51.93,180000,40731,22.63,5,410,5071,42.42,27.1,70.66,30.64,28.42,14.93,36.28,0.0,0.0,0.0,0.0,104.22,0.0,0.0,543,70.66,112.43,355.93,132054,234942,849,5049,32.13,Low,68,122,19,209
ASM004048,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+3h,3,SIM003,11.4064,76.6932,HUB007,51.93,180000,39783,22.1,6,636,5077,46.94,39.97,65.7,34.94,12.21,21.74,32.47,0.0,0.0,0.0,0.0,142.8,0.0,0.0,629,65.7,116.48,356.92,199220,116433,2575,2423,38.07,Low,79,120,29,228
ASM004049,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+3h,3,SIM004,11.4064,76.6932,HUB007,51.93,180000,40571,22.54,7,513,3964,44.98,35.89,72.28,38.6,13.23,5.0,36.26,0.0,0.0,0.0,0.0,153.3,0.0,0.0,598,72.28,112.0,355.47,112737,197416,872,3236,36.35,Low,75,124,24,223
ASM004050,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+3h,3,SIM005,11.4064,76.6932,HUB007,51.93,180000,37651,20.92,5,377,4939,53.74,37.73,68.96,38.71,10.68,21.14,29.78,0.0,0.0,0.0,0.0,198.17,0.0,0.0,736,68.96,111.33,344.32,118248,216342,771,4492,38.37,Low,92,114,19,225
ASM004051,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+6h,6,SIM001,11.4064,76.6932,HUB007,51.93,180000,32328,17.96,6,206,3162,38.8,24.6,77.77,29.32,12.63,14.95,28.1,0.0,0.0,0.0,0.0,104.31,0.0,0.0,388,77.77,104.57,304.28,77845,98818,271,1323,28.03,Low,49,93,11,153
ASM004052,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+6h,6,SIM002,11.4064,76.6932,HUB007,51.93,180000,36826,20.46,6,420,2048,42.47,25.2,65.0,33.46,21.33,32.4,32.9,0.0,0.0,0.0,0.0,181.85,0.0,0.0,492,65.0,117.86,337.96,107627,128698,753,1125,32.53,Low,62,110,20,192
ASM004053,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+6h,6,SIM003,11.4064,76.6932,HUB007,51.93,180000,40664,22.59,3,551,6086,41.23,40.53,61.39,33.74,6.7,20.75,40.98,0.0,0.0,0.0,0.0,185.63,0.0,0.0,515,61.39,116.9,364.56,125249,256000,1070,6277,36.15,Low,65,125,25,215
ASM004054,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+6h,6,SIM004,11.4064,76.6932,HUB007,51.93,180000,39880,22.16,2,235,2257,47.67,33.18,68.22,30.96,23.41,30.81,33.5,0.0,0.0,0.0,0.0,167.44,0.0,0.0,647,68.22,114.2,349.16,118487,206441,428,1959,33.81,Low,81,119,12,212
ASM004055,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+6h,6,SIM005,11.4064,76.6932,HUB007,51.93,180000,37850,21.03,6,373,2625,44.86,31.96,71.81,33.96,24.38,11.56,28.62,0.0,0.0,0.0,0.0,128.33,0.0,0.0,555,71.81,114.72,339.46,87553,146336,472,1610,33.81,Low,70,112,18,200
ASM004056,EVT017,LOC015,Nilgiris,Nilgiris Response Zone,T+12h,12,SIM001,11.4064,76.6932,HUB007,51.93,180000,52367,29.09,2,252,8273,54.59,42.84,60.81,43.96,8.56,11.15,32.98,0.0,0.0,0.0,0.0,136.48,0.0,0.0,1048,60.81,121.38,428.71,158778,331391,500,11349,41.75,Low,131,162,14,307
