Record_ID,State,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Scenario_Variant,Data_Type,Real_Anchor,Operational_Data_Status,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Population_Baseline_Est,Population_Affected_Est,Severity_Score,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Infrastructure_Damage_Index,Rainfall_mm,Wind_Speed_kmph,Duration_Days,Accessibility_Score,Medical_Urgency_Score,Food_Stock_Available_packets,Water_Stock_Available_Liters,Medical_Kits_Available,Shelter_Capacity,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Food_Shortage_pct,Water_Shortage_pct,Medical_Shortage_pct,Shelter_Shortage_pct,Priority_Score,Rescue_Cases_Est,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel,Estimated_Distance_to_Hub_km,Estimated_Travel_Time_min,Estimated_Relief_Time_min
TNDR-07837,Tamil Nadu,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Nilgiris,Kotagiri,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Nilgiris,Kotagiri,T+0h,316706,102917,6.7,22,241,3906,10213.0,20.0,33.0,10,56.6,64.6,83925,114495,454,19458,102126,191349,762,18139,13.3,42.5,32.9,0.0,51.4,1497,199,376,24,599,28.1,47.2,23697.0
TNDR-07838,Tamil Nadu,2018-11-16,Cyclone Gaja,Cyclone,Tiruvarur,Nannilam,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2018-11-16,Cyclone Gaja,Cyclone,Tiruvarur,Nannilam,T+48h,312638,123649,8.8,117,999,4859,55586.0,273.0,128.0,3,48.1,93.7,123405,338596,1249,13560,168454,308802,1083,22167,26.0,0.0,0.0,38.7,65.7,2386,426,396,78,900,39.4,72.3,35814.4
TNDR-07839,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Chennai,Tondiarpet,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Chennai,Tondiarpet,T+3h,761419,146133,6.7,7,91,12912,38008.0,69.0,12.0,67,43.9,79.0,210567,380607,864,25874,181641,388666,933,24386,0.0,8.9,9.4,0.0,51.7,3755,609,511,6,1126,27.3,46.0,38885.1
TNDR-07840,Tamil Nadu,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Karur,Krishnarayapuram,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Karur,Krishnarayapuram,T+24h,363503,139944,7.5,24,279,11073,44799.0,9.0,9.0,6,51.6,75.4,192842,389141,1874,22641,238370,431524,1750,19596,20.9,8.6,0.0,0.0,55.5,3140,442,482,18,942,9.0,15.7,33846.1
TNDR-07841,Tamil Nadu,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Krishnagiri,Krishnagiri,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Krishnagiri,Krishnagiri,T+24h,300384,77957,6.6,16,199,4596,17949.0,12.0,22.0,11,50.2,50.8,94010,164122,440,10077,126424,258335,673,11428,19.8,39.5,32.7,10.3,49.0,2497,332,193,19,544,30.8,51.7,17126.4
TNDR-07842,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Madurai,Madurai,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Madurai,Madurai,T+6h,439229,183633,6.7,21,318,8047,67008.0,13.0,27.0,9,57.2,59.4,211146,316693,854,14341,271625,479619,1512,25595,25.0,34.3,44.7,40.5,54.2,4321,542,865,28,1435,31.3,52.6,44830.0
TNDR-07843,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Dharmapuri,Harur,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Dharmapuri,Harur,T+48h,304972,149549,6.0,14,83,8352,17739.0,38.0,29.0,105,52.2,63.6,127591,427932,1242,11660,202754,384830,1515,12752,35.5,0.0,18.9,11.6,51.7,4097,788,359,6,1153,7.4,12.2,35804.8
TNDR-07844,Tamil Nadu,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Madurai,Madurai,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Madurai,Madurai,T+72h,532057,169064,7.3,29,302,5593,32642.0,0.0,11.0,7,43.4,67.8,134881,259488,1539,29704,158205,292308,1708,32341,16.7,7.0,4.8,3.5,53.9,3799,528,691,25,1244,25.7,44.5,43240.2
TNDR-07845,Tamil Nadu,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Ranipet,Walajah,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-05-25,Tamil Nadu Heatwave Season 2024,Heatwave,Ranipet,Walajah,T+72h,325563,144935,7.6,25,297,9368,20386.0,1.0,18.0,5,35.4,69.6,115712,189774,1573,13697,131152,274358,1584,24770,8.0,31.1,2.3,41.8,61.1,3858,603,416,26,1045,23.9,41.8,35557.6
TNDR-07846,Tamil Nadu,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Dharmapuri,Pennagaram,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-04-15,Tamil Nadu Forest Fire Season 2024,Wildfire,Dharmapuri,Pennagaram,T+3h,314177,95744,6.7,18,242,4071,7494.0,21.0,57.0,10,60.9,69.0,91840,198146,847,6201,127736,273991,804,7965,29.7,24.8,0.0,19.5,50.7,2358,326,286,18,630,38.0,64.1,19295.4
TNDR-07847,Tamil Nadu,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Krishnagiri,Hosur,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-04-15,Tamil Nadu Forest Fire Season 2022,Wildfire,Krishnagiri,Hosur,T+72h,308982,94771,6.3,18,225,1932,20459.0,51.0,51.0,17,39.5,65.7,100587,156578,803,7219,95890,148460,1174,9784,0.0,0.0,31.4,23.5,51.9,2701,333,414,15,762,11.2,18.6,27254.2
TNDR-07848,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Ramanathapuram,Rameswaram,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Ramanathapuram,Rameswaram,T+6h,264585,98367,10.0,586,4873,6755,30077.0,12.0,28.0,1,20.6,100.0,155942,257667,2472,8998,147992,239722,3859,13801,0.0,0.0,35.7,32.5,75.6,6073,754,311,329,1394,53.1,102.7,31468.9
TNDR-07849,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Dharmapuri,Dharmapuri,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Dharmapuri,Dharmapuri,T+48h,323752,83065,6.9,24,212,6064,14503.0,16.0,43.0,8,41.9,81.3,85894,174131,832,8934,99500,209934,978,16396,19.4,14.5,8.9,41.7,57.2,1839,322,205,20,547,43.8,74.4,17600.8
TNDR-07850,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Coimbatore,Kinathukadavu,T+12h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Coimbatore,Kinathukadavu,T+12h,545580,187538,6.6,40,480,4486,52478.0,24.0,28.0,5,33.2,69.6,212079,424719,1335,12793,336217,509373,1586,24317,35.3,18.6,15.1,44.9,58.2,3071,398,707,35,1140,20.5,34.4,39979.2
TNDR-07851,Tamil Nadu,2016-12-12,Cyclone Vardah,Cyclone,Chennai,Perambur,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2016-12-12,Cyclone Vardah,Cyclone,Chennai,Perambur,T+3h,774477,284770,8.0,226,2246,7648,80996.0,299.0,99.0,4,19.6,88.0,335962,823074,3859,42028,375274,767159,3925,55589,12.6,0.0,3.0,24.0,65.8,5519,1052,721,204,1977,42.3,75.1,56273.2
TNDR-07852,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Thanjavur,Kumbakonam,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Thanjavur,Kumbakonam,T+0h,307517,138717,5.8,19,229,2547,13354.0,7.0,15.0,9,56.8,59.0,97203,285335,1707,17983,118598,266017,1581,19378,22.9,0.0,0.0,8.6,46.7,3291,507,476,19,1002,37.8,61.4,25522.9
TNDR-07853,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Dindigul,Palani,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Dindigul,Palani,T+72h,277362,119963,6.7,30,274,10193,37611.0,21.0,1.0,10,46.3,64.7,126116,248481,1370,9844,122942,229863,1347,12732,0.0,0.0,0.0,17.5,52.1,2791,425,472,19,916,11.8,19.9,36385.2
TNDR-07854,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Dharmapuri,Dharmapuri,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Dharmapuri,Dharmapuri,T+36h,245641,37686,6.0,1,24,1792,6320.0,67.0,32.0,81,49.9,69.0,56892,112465,194,3124,57112,119167,189,4374,0.0,6.9,0.0,26.9,46.2,458,65,106,3,174,33.7,55.2,6846.4
TNDR-07855,Tamil Nadu,2017-12-02,Cyclone Ockhi,Cyclone,Kanniyakumari,Thuckalay,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-12-02,Cyclone Ockhi,Cyclone,Kanniyakumari,Thuckalay,T+6h,305875,100993,8.4,93,880,5560,16595.0,297.0,109.0,5,28.2,91.5,96461,198327,761,11221,140483,255131,1144,10153,27.9,13.2,34.7,0.0,67.3,2898,485,418,88,991,11.9,21.5,29601.9
TNDR-07856,Tamil Nadu,2016-12-12,Cyclone Vardah,Cyclone,Tiruvallur,Ponneri,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2016-12-12,Cyclone Vardah,Cyclone,Tiruvallur,Ponneri,T+36h,555518,241651,8.8,232,2087,22508,65399.0,342.0,129.0,4,20.4,92.4,469338,592011,2243,32671,432050,735370,3219,29540,0.0,21.1,34.7,0.0,71.1,4945,841,752,171,1764,35.6,65.4,50697.9
TNDR-07857,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Ramanathapuram,Rameswaram,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Ramanathapuram,Rameswaram,T+6h,307704,131409,6.5,1,65,12328,39682.0,49.0,29.0,78,58.0,55.2,204680,466767,1058,8969,184977,422318,1072,11692,0.0,0.0,0.0,22.0,47.5,2973,392,522,6,920,41.5,69.5,29447.7
TNDR-07858,Tamil Nadu,2015-12-02,Chennai Floods 2015,Flood,Kancheepuram,Uthiramerur,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2015-12-02,Chennai Floods 2015,Flood,Kancheepuram,Uthiramerur,T+72h,370930,163737,9.9,141,1098,8240,77720.0,226.0,40.0,4,18.6,100.0,132512,257649,2029,22615,169520,329315,1900,26299,20.8,19.5,0.0,14.0,76.4,6141,760,617,101,1478,18.4,35.4,60778.9
TNDR-07859,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Dharmapuri,Harur,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Dharmapuri,Harur,T+6h,246232,79116,8.9,72,749,10126,33043.0,293.0,107.0,2,19.5,99.7,116970,158631,658,9957,107699,196364,1050,10295,0.0,20.0,38.3,0.7,71.5,3082,608,274,59,941,33.8,62.3,21676.1
TNDR-07860,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Ranipet,Arcot,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Ranipet,Arcot,T+6h,234789,66807,6.6,13,135,6627,19383.0,8.0,16.0,18,48.6,66.4,120600,110791,604,8086,103976,158941,553,9364,0.0,30.9,0.0,7.8,50.1,967,123,224,12,359,29.4,49.2,10258.2
TNDR-07861,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Kanniyakumari,Kanyakumari,T+12h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Kanniyakumari,Kanyakumari,T+12h,247423,106197,10.0,602,4997,9915,42992.0,4.0,20.0,1,22.1,100.0,122142,359400,2145,12117,177922,377056,3513,12715,31.4,3.4,37.5,0.0,76.6,7565,1028,393,443,1864,26.8,51.8,48947.4
TNDR-07862,Tamil Nadu,2020-11-25,Cyclone Nivar,Cyclone,Tiruvallur,Poonamallee,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-11-25,Cyclone Nivar,Cyclone,Tiruvallur,Poonamallee,T+48h,505348,135311,9.6,141,1179,13166,36853.0,244.0,143.0,4,31.7,100.0,184916,235534,1478,14587,188843,295865,1547,14666,6.6,20.8,4.3,6.8,69.3,3237,538,367,86,991,33.8,64.3,38074.5
TNDR-07863,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Tirunelveli,Tirunelveli,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Tirunelveli,Tirunelveli,T+6h,331057,96152,8.3,72,847,3661,28962.0,252.0,152.0,3,26.1,99.0,90330,270091,496,14211,121639,265054,825,19739,31.6,1.4,44.1,23.6,69.4,2433,364,420,72,856,37.0,66.6,24756.2
TNDR-07864,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Krishnagiri,Krishnagiri,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Krishnagiri,Krishnagiri,T+72h,277438,94052,8.8,88,785,9523,19344.0,235.0,124.0,5,15.3,96.0,55595,178037,909,6488,94893,178196,1121,8223,42.6,4.2,17.6,19.5,72.2,1892,231,251,53,535,28.7,52.7,19117.0
TNDR-07865,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Villupuram,Tindivanam,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Villupuram,Tindivanam,T+3h,245928,121335,9.9,654,5766,5069,44833.0,3.0,22.0,1,11.9,100.0,127948,290874,4510,12931,165826,304737,5216,14724,18.5,0.0,13.7,15.8,77.8,8517,1158,454,462,2074,16.6,31.9,60315.5
TNDR-07866,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Nagapattinam,Vedaranyam,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Nagapattinam,Vedaranyam,T+48h,367133,131372,10.0,798,6745,10230,38688.0,8.0,9.0,1,14.8,100.0,144941,207479,3286,17565,173834,353803,4089,16155,14.3,38.9,18.4,0.0,76.6,10118,1326,441,568,2335,37.2,72.0,65593.7
TNDR-07867,Tamil Nadu,2023-12-04,Cyclone Michaung,Cyclone,Chengalpattu,Vandalur,T+6h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-12-04,Cyclone Michaung,Cyclone,Chengalpattu,Vandalur,T+6h,365425,137789,8.4,120,1181,16560,17309.0,328.0,92.0,6,40.6,100.0,104395,302573,2293,22125,180600,385516,2282,19563,42.4,20.9,4.2,0.0,67.2,4165,736,386,106,1228,32.7,58.9,47603.1
TNDR-07868,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Tiruvallur,Poonamallee,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Tiruvallur,Poonamallee,T+72h,492318,184954,8.1,163,1513,18983,32857.0,169.0,110.0,5,29.7,97.0,113548,302033,2601,28293,154707,328565,2458,24707,27.2,15.7,0.0,0.0,66.3,6509,1145,706,119,1970,44.1,78.4,60948.2
TNDR-07869,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Krishnagiri,Krishnagiri,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Krishnagiri,Krishnagiri,T+24h,314889,105908,9.4,105,881,13947,20509.0,348.0,130.0,6,15.2,100.0,182735,308037,1011,15178,211957,303439,1457,13322,10.9,2.1,33.1,0.0,73.3,2382,361,381,76,818,46.6,87.9,24432.1
TNDR-07870,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Tiruvallur,Ponneri,T+24h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Tiruvallur,Ponneri,T+24h,508409,227255,8.7,198,1881,25647,98608.0,459.0,101.0,1,24.7,100.0,375858,500198,2658,23611,378574,706002,3328,29478,1.2,29.2,18.6,18.4,71.9,7893,1225,635,120,1980,7.8,14.3,69883.7
TNDR-07871,Tamil Nadu,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Coimbatore,Kinathukadavu,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2023-04-15,Tamil Nadu Forest Fire Season 2023,Wildfire,Coimbatore,Kinathukadavu,T+36h,553229,180825,7.2,28,410,12724,31367.0,21.0,44.0,7,47.3,68.3,335020,594148,1050,34322,317313,620558,1614,33001,0.0,9.0,37.5,2.3,53.9,3799,487,711,31,1229,32.7,56.3,52206.6
TNDR-07872,Tamil Nadu,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Tiruvallur,Avadi,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2019-05-25,Tamil Nadu Heatwave Season 2019,Heatwave,Tiruvallur,Avadi,T+36h,520281,168933,6.3,22,319,9833,27563.0,16.0,29.0,9,40.0,65.3,212087,341277,1443,19669,274554,513538,1806,27936,20.6,31.8,19.9,29.3,54.2,4759,709,588,24,1321,9.7,16.1,42618.6
TNDR-07873,Tamil Nadu,2016-12-12,Cyclone Vardah,Cyclone,Tiruvallur,Ponneri,T+48h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2016-12-12,Cyclone Vardah,Cyclone,Tiruvallur,Ponneri,T+48h,481160,171977,8.4,168,1454,17235,54403.0,291.0,152.0,6,34.1,94.9,114241,304859,988,16920,193196,369276,1637,20897,43.7,22.8,38.1,19.0,69.7,6264,789,407,141,1337,42.0,75.9,43153.9
TNDR-07874,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Villupuram,Gingee,T+12h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Villupuram,Gingee,T+12h,242693,122385,10.0,690,5535,10894,26240.0,6.0,13.0,1,16.8,100.0,202137,309270,3185,9558,196113,369199,4637,10862,0.0,14.2,33.3,9.2,78.0,7796,1215,535,469,2219,10.0,19.4,49420.7
TNDR-07875,Tamil Nadu,2024-11-30,Cyclone Fengal,Cyclone,Chennai,Tondiarpet,T+0h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2024-11-30,Cyclone Fengal,Cyclone,Chennai,Tondiarpet,T+0h,791250,294027,9.0,258,2451,15510,63321.0,231.0,137.0,4,16.3,100.0,215856,572271,3074,40175,274175,635832,3001,54390,20.4,8.5,0.0,27.6,72.9,8810,1346,1032,216,2594,33.6,62.1,88174.4
TNDR-07876,Tamil Nadu,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Thanjavur,Thanjavur,T+36h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2004-12-26,Indian Ocean Tsunami 2004,Tsunami,Thanjavur,Thanjavur,T+36h,324047,112187,10.0,668,5496,9805,25910.0,5.0,39.0,1,34.9,100.0,111959,275687,2275,7443,187107,293786,3256,13042,39.0,0.0,24.7,44.4,74.4,6929,883,381,418,1682,33.9,65.6,41370.4
TNDR-07877,Tamil Nadu,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Ramanathapuram,Rameswaram,T+12h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2017-01-10,North-East Monsoon Drought 2016-17,Drought,Ramanathapuram,Rameswaram,T+12h,345201,118555,7.1,5,57,9089,11934.0,71.0,20.0,92,45.5,68.4,104405,204403,851,17117,188140,320811,814,20495,43.7,35.9,0.0,13.6,56.1,3114,601,343,5,949,25.8,44.2,23551.5
TNDR-07878,Tamil Nadu,2020-11-25,Cyclone Nivar,Cyclone,Tiruvallur,Gummidipoondi,T+72h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-11-25,Cyclone Nivar,Cyclone,Tiruvallur,Gummidipoondi,T+72h,477414,146718,8.3,119,1273,11974,35078.0,191.0,112.0,4,27.0,89.0,152439,247562,2316,11076,164737,281197,2123,12487,7.5,10.5,0.0,9.3,64.1,3033,504,515,84,1103,32.5,58.5,37803.3
TNDR-07879,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Kancheepuram,Kundrathur,T+3h,1,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Kancheepuram,Kundrathur,T+3h,239952,66425,7.6,57,582,4037,19833.0,196.0,121.0,7,36.9,89.7,68677,149121,544,3733,80203,136370,669,6598,17.6,0.0,22.9,42.7,62.1,2421,402,254,46,702,44.4,77.4,23524.4
