Assessment_ID,Event_ID,District,Response_Zone,Hours_Since_Disaster,Hub_ID,Priority_Score,Priority_Level,Estimated_Travel_Time_min,Distance_to_Hub_km,Predicted_Food_Demand,Food_Allocated,Food_Unmet,Remaining_Food_Inventory,Predicted_Water_Demand,Water_Allocated,Water_Unmet,Remaining_Water_Inventory,Predicted_Medical_Demand,Medical_Allocated,Medical_Unmet,Remaining_Medical_Inventory,Predicted_Shelter_Demand,Shelter_Allocated,Shelter_Unmet,Remaining_Shelter_Inventory
ASM004735,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB005,33.08,Low,11.39,0.0,431806,0.0,431806.0,133303.0,787150,0.0,787150.0,580628.0,1821,0.0,1821.0,1523.0,446,446.0,0.0,38261.0
ASM004736,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB001,33.74,Low,10.0,0.0,498047,0.0,498047.0,175390.0,937183,0.0,937183.0,763946.0,2190,0.0,2190.0,2004.0,511,0.0,0.0,54152.0
ASM004736,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB006,33.74,Low,10.0,0.0,498047,0.0,498047.0,214519.0,937183,0.0,937183.0,934385.0,2190,0.0,2190.0,2451.0,511,511.0,0.0,66622.0
ASM004737,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB001,37.2,Low,11.33,0.0,437025,0.0,437025.0,175390.0,879367,0.0,879367.0,763946.0,4065,0.0,4065.0,2004.0,602,0.0,0.0,54152.0
ASM004737,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB005,37.2,Low,11.33,0.0,437025,0.0,437025.0,133303.0,879367,0.0,879367.0,580628.0,4065,0.0,4065.0,1523.0,602,602.0,0.0,33436.0
ASM004738,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB001,40.04,Low,10.0,0.0,549354,0.0,549354.0,175390.0,1035605,0.0,1035605.0,763946.0,5014,0.0,5014.0,2004.0,570,570.0,0.0,54152.0
ASM004739,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB001,38.56,Low,10.0,0.0,489059,0.0,489059.0,175390.0,907250,0.0,907250.0,763946.0,5258,0.0,5258.0,2004.0,507,507.0,0.0,54152.0
ASM004740,EVT019,Thanjavur,Thanjavur Response Zone,12,HUB001,34.87,Low,10.0,0.0,467448,0.0,467448.0,175390.0,882941,0.0,882941.0,763946.0,1724,0.0,1724.0,2004.0,592,592.0,0.0,54152.0
ASM004741,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB001,38.98,Low,10.0,0.0,494871,0.0,494871.0,175390.0,1068392,0.0,1068392.0,763946.0,3630,0.0,3630.0,2004.0,507,0.0,0.0,49758.0
ASM004741,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB008,38.98,Low,10.0,0.0,494871,0.0,494871.0,102144.0,1068392,0.0,1068392.0,444908.0,3630,0.0,3630.0,1167.0,507,507.0,0.0,21518.0
ASM004742,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB001,36.04,Low,10.0,0.0,505476,0.0,505476.0,175390.0,1023318,0.0,1023318.0,763946.0,4849,0.0,4849.0,2004.0,507,0.0,0.0,49758.0
ASM004742,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB005,36.04,Low,10.0,0.0,505476,0.0,505476.0,133303.0,1023318,0.0,1023318.0,580628.0,4849,0.0,4849.0,1523.0,507,507.0,0.0,31377.0
ASM004743,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB001,38.24,Low,10.0,0.0,528807,0.0,528807.0,175390.0,1123026,0.0,1123026.0,763946.0,3321,0.0,3321.0,2004.0,507,507.0,0.0,49758.0
ASM004744,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB001,39.18,Low,10.0,0.0,512128,0.0,512128.0,175390.0,1119060,0.0,1119060.0,763946.0,4828,0.0,4828.0,2004.0,585,0.0,0.0,49758.0
ASM004744,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB004,39.18,Low,10.0,0.0,512128,0.0,512128.0,117360.0,1119060,0.0,1119060.0,511185.0,4828,0.0,4828.0,1341.0,585,585.0,0.0,18445.0
ASM004745,EVT019,Thanjavur,Thanjavur Response Zone,24,HUB001,36.19,Low,11.62,0.0,426899,0.0,426899.0,175390.0,999635,0.0,999635.0,763946.0,4682,0.0,4682.0,2004.0,346,346.0,0.0,49758.0
ASM004746,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB001,46.0,Moderate,10.0,0.0,546880,0.0,546880.0,175390.0,1034653,0.0,1034653.0,763946.0,5946,0.0,5946.0,2004.0,472,0.0,0.0,43096.0
ASM004746,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB005,46.0,Moderate,10.0,0.0,546880,0.0,546880.0,133303.0,1034653,0.0,1034653.0,580628.0,5946,0.0,5946.0,1523.0,472,472.0,0.0,23328.0
ASM004747,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB001,45.21,Moderate,10.0,0.0,552953,0.0,552953.0,175390.0,1048225,0.0,1048225.0,763946.0,4634,0.0,4634.0,2004.0,745,0.0,0.0,43096.0
ASM004747,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB006,45.21,Moderate,10.0,0.0,552953,0.0,552953.0,214519.0,1048225,0.0,1048225.0,934385.0,4634,0.0,4634.0,2451.0,745,745.0,0.0,56795.0
ASM004748,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB001,47.39,Moderate,10.0,0.0,605347,0.0,605347.0,175390.0,1153702,0.0,1153702.0,763946.0,4884,0.0,4884.0,2004.0,945,0.0,0.0,43096.0
ASM004748,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB004,47.39,Moderate,10.0,0.0,605347,0.0,605347.0,117360.0,1153702,0.0,1153702.0,511185.0,4884,0.0,4884.0,1341.0,945,945.0,0.0,11002.0
ASM004749,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB001,51.62,Moderate,11.84,0.0,790060,0.0,790060.0,175390.0,1401044,0.0,1401044.0,763946.0,10630,0.0,10630.0,2004.0,553,0.0,0.0,43096.0
ASM004749,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB005,51.62,Moderate,11.84,0.0,790060,0.0,790060.0,133303.0,1401044,0.0,1401044.0,580628.0,10630,0.0,10630.0,1523.0,553,553.0,0.0,23328.0
ASM004750,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB001,53.11,Moderate,10.0,0.0,600025,0.0,600025.0,175390.0,1111400,0.0,1111400.0,763946.0,8159,0.0,8159.0,2004.0,903,0.0,0.0,43096.0
ASM004750,EVT019,Thanjavur,Thanjavur Response Zone,36,HUB006,53.11,Moderate,10.0,0.0,600025,0.0,600025.0,214519.0,1111400,0.0,1111400.0,934385.0,8159,0.0,8159.0,2451.0,903,903.0,0.0,56795.0
ASM004751,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB001,53.1,Moderate,10.0,0.0,778234,0.0,778234.0,175390.0,1128003,0.0,1128003.0,763946.0,6178,0.0,6178.0,2004.0,693,0.0,0.0,39087.0
ASM004751,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB008,53.1,Moderate,10.0,0.0,778234,0.0,778234.0,102144.0,1128003,0.0,1128003.0,444908.0,6178,0.0,6178.0,1167.0,693,693.0,0.0,6988.0
ASM004752,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB001,57.37,Moderate,10.68,0.0,833341,0.0,833341.0,175390.0,1465840,0.0,1465840.0,763946.0,14598,0.0,14598.0,2004.0,685,0.0,0.0,39087.0
ASM004752,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB006,57.37,Moderate,10.68,0.0,833341,0.0,833341.0,214519.0,1465840,0.0,1465840.0,934385.0,14598,0.0,14598.0,2451.0,685,685.0,0.0,48282.0
ASM004753,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB001,56.25,Moderate,10.0,0.0,815468,0.0,815468.0,175390.0,1464663,0.0,1464663.0,763946.0,13771,0.0,13771.0,2004.0,1210,0.0,0.0,39087.0
ASM004753,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB008,56.25,Moderate,10.0,0.0,815468,0.0,815468.0,102144.0,1464663,0.0,1464663.0,444908.0,13771,0.0,13771.0,1167.0,1210,1210.0,0.0,6988.0
ASM004754,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB001,58.26,Moderate,10.0,0.0,800319,0.0,800319.0,175390.0,1411471,0.0,1411471.0,763946.0,14997,0.0,14997.0,2004.0,1380,0.0,0.0,39087.0
ASM004754,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB005,58.26,Moderate,10.0,0.0,800319,0.0,800319.0,133303.0,1411471,0.0,1411471.0,580628.0,14997,0.0,14997.0,1523.0,1380,1380.0,0.0,10858.0
ASM004755,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB001,48.47,Moderate,10.0,0.0,741196,0.0,741196.0,175390.0,1075417,0.0,1075417.0,763946.0,4995,0.0,4995.0,2004.0,687,0.0,0.0,39087.0
ASM004755,EVT019,Thanjavur,Thanjavur Response Zone,48,HUB004,48.47,Moderate,10.0,0.0,741196,0.0,741196.0,117360.0,1075417,0.0,1075417.0,511185.0,4995,0.0,4995.0,1341.0,687,687.0,0.0,4986.0
ASM004756,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB001,55.27,Moderate,10.0,0.0,764236,0.0,764236.0,0.0,1321762,0.0,1321762.0,0.0,16099,0.0,16099.0,0.0,699,0.0,0.0,27524.0
ASM004756,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB006,55.27,Moderate,10.0,0.0,764236,0.0,764236.0,0.0,1321762,0.0,1321762.0,0.0,16099,0.0,16099.0,0.0,699,699.0,0.0,37101.0
ASM004757,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB001,55.3,Moderate,10.0,0.0,784564,0.0,784564.0,0.0,1395081,0.0,1395081.0,0.0,7965,0.0,7965.0,0.0,690,0.0,0.0,27524.0
ASM004757,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB004,55.3,Moderate,10.0,0.0,784564,0.0,784564.0,0.0,1395081,0.0,1395081.0,0.0,7965,0.0,7965.0,0.0,690,690.0,0.0,32.0
ASM004758,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB001,49.79,Moderate,10.0,0.0,723503,0.0,723503.0,0.0,1109026,0.0,1109026.0,0.0,7006,0.0,7006.0,0.0,691,691.0,0.0,27524.0
ASM004759,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB001,54.98,Moderate,10.0,0.0,766063,0.0,766063.0,0.0,1360875,0.0,1360875.0,0.0,4899,0.0,4899.0,0.0,789,0.0,0.0,27524.0
ASM004759,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB005,54.98,Moderate,10.0,0.0,766063,0.0,766063.0,0.0,1360875,0.0,1360875.0,0.0,4899,0.0,4899.0,0.0,789,789.0,0.0,4513.0
ASM004760,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB001,51.46,Moderate,10.0,0.0,778692,0.0,778692.0,0.0,1430187,0.0,1430187.0,0.0,4638,0.0,4638.0,0.0,698,0.0,0.0,27524.0
ASM004760,EVT019,Thanjavur,Thanjavur Response Zone,72,HUB005,51.46,Moderate,10.0,0.0,778692,0.0,778692.0,0.0,1430187,0.0,1430187.0,0.0,4638,0.0,4638.0,0.0,698,698.0,0.0,4513.0
ASM004761,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB001,39.14,Low,10.0,0.0,666487,0.0,666487.0,175390.0,1010878,0.0,1010878.0,763946.0,4686,0.0,4686.0,2004.0,701,0.0,0.0,65334.0
ASM004761,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB006,39.14,Low,10.0,0.0,666487,0.0,666487.0,214519.0,1010878,0.0,1010878.0,934385.0,4686,0.0,4686.0,2451.0,701,701.0,0.0,78898.0
ASM004762,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB001,31.15,Low,10.0,0.0,519526,0.0,519526.0,175390.0,1061687,0.0,1061687.0,763946.0,1640,0.0,1640.0,2004.0,486,0.0,0.0,65334.0
ASM004762,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB008,31.15,Low,10.0,0.0,519526,0.0,519526.0,102144.0,1061687,0.0,1061687.0,444908.0,1640,0.0,1640.0,1167.0,486,486.0,0.0,34072.0
ASM004763,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB001,34.98,Low,10.0,0.0,518071,0.0,518071.0,175390.0,1016040,0.0,1016040.0,763946.0,4024,0.0,4024.0,2004.0,528,0.0,0.0,65334.0
ASM004763,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB008,34.98,Low,10.0,0.0,518071,0.0,518071.0,102144.0,1016040,0.0,1016040.0,444908.0,4024,0.0,4024.0,1167.0,528,528.0,0.0,34072.0
ASM004764,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB001,34.17,Low,11.94,0.0,513393,0.0,513393.0,175390.0,1027294,0.0,1027294.0,763946.0,5219,0.0,5219.0,2004.0,687,0.0,0.0,65334.0
ASM004764,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB008,34.17,Low,11.94,0.0,513393,0.0,513393.0,102144.0,1027294,0.0,1027294.0,444908.0,5219,0.0,5219.0,1167.0,687,687.0,0.0,34072.0
ASM004765,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB001,30.38,Low,10.5,0.0,460496,0.0,460496.0,175390.0,834694,0.0,834694.0,763946.0,1748,0.0,1748.0,2004.0,436,0.0,0.0,65334.0
ASM004765,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,0,HUB008,30.38,Low,10.5,0.0,460496,0.0,460496.0,102144.0,834694,0.0,834694.0,444908.0,1748,0.0,1748.0,1167.0,436,436.0,0.0,34072.0
ASM004766,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB001,28.67,Low,10.0,0.0,328600,0.0,328600.0,175390.0,740210,0.0,740210.0,763946.0,2314,0.0,2314.0,2004.0,341,0.0,0.0,62841.0
ASM004766,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB004,28.67,Low,10.0,0.0,328600,0.0,328600.0,117360.0,740210,0.0,740210.0,511185.0,2314,0.0,2314.0,1341.0,341,341.0,0.0,37659.0
ASM004767,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB001,30.66,Low,11.95,0.0,457887,0.0,457887.0,175390.0,835226,0.0,835226.0,763946.0,3223,0.0,3223.0,2004.0,439,0.0,0.0,62841.0
ASM004767,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB004,30.66,Low,11.95,0.0,457887,0.0,457887.0,117360.0,835226,0.0,835226.0,511185.0,3223,0.0,3223.0,1341.0,439,439.0,0.0,37659.0
ASM004768,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB001,32.14,Low,10.0,0.0,486055,0.0,486055.0,175390.0,838551,0.0,838551.0,763946.0,2858,0.0,2858.0,2004.0,343,0.0,0.0,62841.0
ASM004768,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB006,32.14,Low,10.0,0.0,486055,0.0,486055.0,214519.0,838551,0.0,838551.0,934385.0,2858,0.0,2858.0,2451.0,343,343.0,0.0,74167.0
ASM004769,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB001,26.95,Low,10.0,0.0,459150,0.0,459150.0,175390.0,801976,0.0,801976.0,763946.0,1493,0.0,1493.0,2004.0,355,0.0,0.0,62841.0
ASM004769,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB004,26.95,Low,10.0,0.0,459150,0.0,459150.0,117360.0,801976,0.0,801976.0,511185.0,1493,0.0,1493.0,1341.0,355,355.0,0.0,37659.0
ASM004770,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,3,HUB001,29.09,Low,10.0,0.0,457036,0.0,457036.0,175390.0,827744,0.0,827744.0,763946.0,3167,0.0,3167.0,2004.0,415,415.0,0.0,62841.0
ASM004771,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB001,30.66,Low,10.0,0.0,409169,0.0,409169.0,175390.0,813364,0.0,813364.0,763946.0,4110,0.0,4110.0,2004.0,324,0.0,0.0,57924.0
ASM004771,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB005,30.66,Low,10.0,0.0,409169,0.0,409169.0,133303.0,813364,0.0,813364.0,580628.0,4110,0.0,4110.0,1523.0,324,324.0,0.0,38261.0
ASM004772,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB001,29.29,Low,10.8,0.0,402195,0.0,402195.0,175390.0,775648,0.0,775648.0,763946.0,1053,0.0,1053.0,2004.0,427,0.0,0.0,57924.0
ASM004772,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB006,29.29,Low,10.8,0.0,402195,0.0,402195.0,214519.0,775648,0.0,775648.0,934385.0,1053,0.0,1053.0,2451.0,427,427.0,0.0,69639.0
ASM004773,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB001,33.92,Low,10.0,0.0,551180,0.0,551180.0,175390.0,1061565,0.0,1061565.0,763946.0,4505,0.0,4505.0,2004.0,432,0.0,0.0,57924.0
ASM004773,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB008,33.92,Low,10.0,0.0,551180,0.0,551180.0,102144.0,1061565,0.0,1061565.0,444908.0,4505,0.0,4505.0,1167.0,432,432.0,0.0,29790.0
ASM004774,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB001,32.82,Low,10.0,0.0,476202,0.0,476202.0,175390.0,1032119,0.0,1032119.0,763946.0,3654,0.0,3654.0,2004.0,333,333.0,0.0,57924.0
ASM004775,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB001,31.79,Low,10.0,0.0,464269,0.0,464269.0,175390.0,855398,0.0,855398.0,763946.0,1676,0.0,1676.0,2004.0,344,0.0,0.0,57924.0
ASM004775,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,6,HUB005,31.79,Low,10.0,0.0,464269,0.0,464269.0,133303.0,855398,0.0,855398.0,580628.0,1676,0.0,1676.0,1523.0,344,344.0,0.0,38261.0
ASM004776,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB001,44.09,Low,10.0,0.0,751653,0.0,751653.0,175390.0,1168246,0.0,1168246.0,763946.0,5121,0.0,5121.0,2004.0,490,0.0,0.0,54152.0
ASM004776,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB005,44.09,Low,10.0,0.0,751653,0.0,751653.0,133303.0,1168246,0.0,1168246.0,580628.0,5121,0.0,5121.0,1523.0,490,490.0,0.0,33436.0
ASM004777,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB001,39.3,Low,10.0,0.0,708980,0.0,708980.0,175390.0,1012160,0.0,1012160.0,763946.0,2953,0.0,2953.0,2004.0,586,0.0,0.0,54152.0
ASM004777,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB004,39.3,Low,10.0,0.0,708980,0.0,708980.0,117360.0,1012160,0.0,1012160.0,511185.0,2953,0.0,2953.0,1341.0,586,586.0,0.0,26899.0
ASM004778,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB001,39.37,Low,10.0,0.0,692750,0.0,692750.0,175390.0,1046816,0.0,1046816.0,763946.0,2057,0.0,2057.0,2004.0,587,0.0,0.0,54152.0
ASM004778,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB004,39.37,Low,10.0,0.0,692750,0.0,692750.0,117360.0,1046816,0.0,1046816.0,511185.0,2057,0.0,2057.0,1341.0,587,587.0,0.0,26899.0
ASM004779,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB001,39.57,Low,10.0,0.0,720902,0.0,720902.0,175390.0,1101146,0.0,1101146.0,763946.0,5282,0.0,5282.0,2004.0,487,0.0,0.0,54152.0
ASM004779,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB008,39.57,Low,10.0,0.0,720902,0.0,720902.0,102144.0,1101146,0.0,1101146.0,444908.0,5282,0.0,5282.0,1167.0,487,487.0,0.0,26066.0
ASM004780,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB001,36.55,Low,10.0,0.0,713186,0.0,713186.0,175390.0,1092074,0.0,1092074.0,763946.0,2678,0.0,2678.0,2004.0,487,0.0,0.0,54152.0
ASM004780,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,12,HUB004,36.55,Low,10.0,0.0,713186,0.0,713186.0,117360.0,1092074,0.0,1092074.0,511185.0,2678,0.0,2678.0,1341.0,487,487.0,0.0,26899.0
ASM004781,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB001,44.18,Low,10.0,0.0,699394,0.0,699394.0,175390.0,1157944,0.0,1157944.0,763946.0,5750,0.0,5750.0,2004.0,504,0.0,0.0,49758.0
ASM004781,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB004,44.18,Low,10.0,0.0,699394,0.0,699394.0,117360.0,1157944,0.0,1157944.0,511185.0,5750,0.0,5750.0,1341.0,504,504.0,0.0,18445.0
ASM004782,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB001,41.84,Low,10.0,0.0,717353,0.0,717353.0,175390.0,1109097,0.0,1109097.0,763946.0,6448,0.0,6448.0,2004.0,511,0.0,0.0,49758.0
ASM004782,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB004,41.84,Low,10.0,0.0,717353,0.0,717353.0,117360.0,1109097,0.0,1109097.0,511185.0,6448,0.0,6448.0,1341.0,511,511.0,0.0,18445.0
ASM004783,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB001,42.77,Low,10.0,0.0,721503,0.0,721503.0,175390.0,1156144,0.0,1156144.0,763946.0,5072,0.0,5072.0,2004.0,910,0.0,0.0,49758.0
ASM004783,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB006,42.77,Low,10.0,0.0,721503,0.0,721503.0,214519.0,1156144,0.0,1156144.0,934385.0,5072,0.0,5072.0,2451.0,910,910.0,0.0,62085.0
ASM004784,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB001,41.76,Low,11.29,0.0,788571,0.0,788571.0,175390.0,1272105,0.0,1272105.0,763946.0,6949,0.0,6949.0,2004.0,870,0.0,0.0,49758.0
ASM004784,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB004,41.76,Low,11.29,0.0,788571,0.0,788571.0,117360.0,1272105,0.0,1272105.0,511185.0,6949,0.0,6949.0,1341.0,870,870.0,0.0,18445.0
ASM004785,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB001,39.73,Low,10.0,0.0,551873,0.0,551873.0,175390.0,1141540,0.0,1141540.0,763946.0,4199,0.0,4199.0,2004.0,349,0.0,0.0,49758.0
ASM004785,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,24,HUB004,39.73,Low,10.0,0.0,551873,0.0,551873.0,117360.0,1141540,0.0,1141540.0,511185.0,4199,0.0,4199.0,1341.0,349,349.0,0.0,18445.0
ASM004786,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB001,43.98,Low,10.0,0.0,777574,0.0,777574.0,175390.0,1339193,0.0,1339193.0,763946.0,10496,0.0,10496.0,2004.0,484,0.0,0.0,43096.0
ASM004786,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB005,43.98,Low,10.0,0.0,777574,0.0,777574.0,133303.0,1339193,0.0,1339193.0,580628.0,10496,0.0,10496.0,1523.0,484,484.0,0.0,23328.0
ASM004787,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB001,50.41,Moderate,10.0,0.0,845402,0.0,845402.0,175390.0,1464081,0.0,1464081.0,763946.0,10067,0.0,10067.0,2004.0,911,911.0,0.0,43096.0
ASM004788,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB001,51.1,Moderate,10.0,0.0,862933,0.0,862933.0,175390.0,1440157,0.0,1440157.0,763946.0,11058,0.0,11058.0,2004.0,493,0.0,0.0,43096.0
ASM004788,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB006,51.1,Moderate,10.0,0.0,862933,0.0,862933.0,214519.0,1440157,0.0,1440157.0,934385.0,11058,0.0,11058.0,2451.0,493,493.0,0.0,56795.0
ASM004789,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB001,49.41,Moderate,10.0,0.0,895857,0.0,895857.0,175390.0,1624432,0.0,1624432.0,763946.0,6002,0.0,6002.0,2004.0,568,0.0,0.0,43096.0
ASM004789,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB008,49.41,Moderate,10.0,0.0,895857,0.0,895857.0,102144.0,1624432,0.0,1624432.0,444908.0,6002,0.0,6002.0,1167.0,568,568.0,0.0,18724.0
ASM004790,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,36,HUB001,49.22,Moderate,10.99,0.0,870105,0.0,870105.0,175390.0,1509060,0.0,1509060.0,763946.0,6606,0.0,6606.0,2004.0,1353,1353.0,0.0,43096.0
ASM004791,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB001,53.41,Moderate,10.0,0.0,894820,0.0,894820.0,175390.0,1594135,0.0,1594135.0,763946.0,4874,0.0,4874.0,2004.0,1563,0.0,0.0,39087.0
ASM004791,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB006,53.41,Moderate,10.0,0.0,894820,0.0,894820.0,214519.0,1594135,0.0,1594135.0,934385.0,4874,0.0,4874.0,2451.0,1563,1563.0,0.0,48282.0
ASM004792,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB001,55.51,Moderate,10.0,0.0,1042043,0.0,1042043.0,175390.0,1781197,0.0,1781197.0,763946.0,20178,0.0,20178.0,2004.0,785,0.0,0.0,39087.0
ASM004792,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB008,55.51,Moderate,10.0,0.0,1042043,0.0,1042043.0,102144.0,1781197,0.0,1781197.0,444908.0,20178,0.0,20178.0,1167.0,785,785.0,0.0,6988.0
ASM004793,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB001,54.73,Moderate,10.07,0.0,882959,0.0,882959.0,175390.0,1593058,0.0,1593058.0,763946.0,14726,0.0,14726.0,2004.0,1004,0.0,0.0,39087.0
ASM004793,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB006,54.73,Moderate,10.07,0.0,882959,0.0,882959.0,214519.0,1593058,0.0,1593058.0,934385.0,14726,0.0,14726.0,2451.0,1004,1004.0,0.0,48282.0
ASM004794,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB001,50.09,Moderate,10.0,0.0,863033,0.0,863033.0,175390.0,1540631,0.0,1540631.0,763946.0,8605,0.0,8605.0,2004.0,1308,0.0,0.0,39087.0
ASM004794,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB005,50.09,Moderate,10.0,0.0,863033,0.0,863033.0,133303.0,1540631,0.0,1540631.0,580628.0,8605,0.0,8605.0,1523.0,1308,1308.0,0.0,10858.0
ASM004795,EVT019,Tiruchirappalli,Tiruchirappalli Response Zone,48,HUB001,54.66,Moderate,10.0,0.0,1034740,0.0,1034740.0,175390.0,1582123,0.0,1582123.0,763946.0,13175,0.0,13175.0,2004.0,780,0.0,0.0,39087.0
